date,triage,visit_count,visit_7day_mean,baseline,baseline_lowerbound,baseline_upperbound,ed_count
2023-05-10,1,36,40.8571428571429,45.7462962342797,-12.9547921153184,104.447384583878,30
2023-05-11,1,60,42.2857142857143,45.742875644491,-12.9560392194913,104.441790508473,30
2023-05-12,1,36,41.4285714285714,45.7397154232785,-12.9571932003831,104.43662404694,30
2023-05-13,1,48,42.4285714285714,45.7368149633515,-12.958254289077,104.43188421578,30
2023-05-14,1,44,42.7142857142857,45.7341735850877,-12.9592227411316,104.427569911307,30
2023-05-15,1,42,43.7142857142857,45.7317905367073,-12.9600988365241,104.423679909939,30
2023-05-16,1,53,45.5714285714286,45.729664994463,-12.9608828795891,104.420212868515,30
2023-05-17,1,48,47.2857142857143,45.7277960628471,-12.9615751989539,104.417167324648,30
2023-05-18,1,52,46.1428571428571,45.7261827748144,-12.9621761474696,104.414541697098,30
2023-05-19,1,51,48.2857142857143,45.7248240920218,-12.9626861021378,104.412334286181,30
2023-05-20,1,51,48.7142857142857,45.7237189050839,-12.963105464034,104.410543274202,30
2023-05-21,1,45,48.8571428571429,45.7228660338458,-12.9634346582262,104.409166725918,30
2023-05-22,1,42,48.8571428571429,45.722264227671,-12.9636741336898,104.408202589032,30
2023-05-23,1,48,48.1428571428571,45.7219121657466,-12.9638243632188,104.407648694712,30
2023-05-24,1,43,47.4285714285714,45.7218084574048,-12.9638858433315,104.407502758141,30
2023-05-25,1,40,45.7142857142857,45.7219516424601,-12.9638590941736,104.407762379094,30
2023-05-26,1,41,44.2857142857143,45.7223401915638,-12.9637446594158,104.408425042544,30
2023-05-27,1,36,41.5714285714286,45.722972506574,-12.9635431061482,104.409488119296,30
2023-05-28,1,38,40.5714285714286,45.7238469209422,-12.9632550247693,104.410948866654,30
2023-05-29,1,46,41.1428571428571,45.7249617001169,-12.9628810288717,104.412804429106,30
2023-05-30,1,53,41.8571428571429,45.7263150419624,-12.9624217551225,104.415051839047,30
2023-05-31,1,48,42.7142857142857,45.7279050771947,-12.9618778631402,104.41768801753,30
2023-06-01,1,39,40.8571428571429,45.7297298698339,-12.961250035366,104.420709775034,30
2023-06-02,1,41,40.4285714285714,45.731787417672,-12.9605389769318,104.424113812276,30
2023-06-03,1,46,42.0,45.7340756527584,-12.9597454155224,104.427896721039,30
2023-06-04,1,35,36.8571428571429,45.7365924419001,-12.9588701012342,104.432054985034,30
2023-06-05,1,,,45.7393355871798,-12.9579138064286,104.436584980788,30
2023-06-06,1,,,45.7423028264889,-12.9568773255806,104.441482978558,30
2023-06-07,1,,,45.7454918340781,-12.9557614751228,104.446745143279,30
2023-06-08,1,,,45.7489002211231,-12.954567093285,104.452367535531,30
2023-06-09,1,,,45.7525255363075,-12.9532950399278,104.458346112543,30
2023-06-10,1,,,45.756365266421,-12.9519461963728,104.464676729215,30
2023-06-11,1,,,45.760416836975,-12.9505214652264,104.471355139177,30
2023-06-12,1,,,45.7646776128333,-12.9490217701993,104.478376995866,30
2023-06-13,1,,,45.7691448988595,-12.9474480559207,104.48573785364,30
2023-06-14,1,,,45.7738159405806,-12.9458012877476,104.493433168909,30
2023-06-15,1,,,45.7786879248665,-12.9440824515685,104.501458301301,30
2023-06-16,1,,,45.7837579806258,-12.9422925536021,104.509808514854,30
2023-06-17,1,,,45.7890231795174,-12.9404326201908,104.518478979226,30
2023-06-18,1,,,45.7944805366784,-12.9385036975886,104.527464770945,30
2023-06-19,1,,,45.8001270114676,-12.9365068517434,104.536760874679,30
2023-06-20,1,,,45.8059595082254,-12.9344431680749,104.546362184526,30
2023-06-21,1,,,45.8119748770492,-12.9323137512452,104.556263505344,30
2023-06-22,1,,,45.8181699145844,-12.930119724926,104.566459554095,30
2023-06-23,1,,,45.8245413648321,-12.9278622315583,104.576944961222,30
2023-06-24,1,,,45.8310859199712,-12.9255424321075,104.58771427205,30
2023-06-25,1,,,45.8378002211971,-12.9231615058127,104.598761948207,30
2023-06-26,1,,,45.8446808595757,-12.9207206499302,104.610082369082,30
2023-06-27,1,,,45.8517243769126,-12.9182210794709,104.621669833296,30
2023-06-28,1,,,45.8589272666378,-12.9156640269328,104.633518560208,30
2023-06-29,1,,,45.8662859747058,-12.9130507420263,104.645622691438,30
2023-06-30,1,,,45.8737969005109,-12.9103824913954,104.657976292417,30
2022-07-01,2,385,394.571428571429,401.459964720305,224.396059365232,578.523870075379,34
2022-07-02,2,418,399.214285714286,401.485161900996,224.415731395337,578.554592406656,34
2022-07-03,2,385,401.333333333333,401.512008816559,224.436691383279,578.587326249839,34
2022-07-04,2,454,402.297619047619,401.540498825156,224.458934107189,578.622063543123,34
2022-07-05,2,378,399.971428571429,401.570624816812,224.482453981804,578.658795651821,34
2022-07-06,2,402,400.533333333333,401.602379215152,224.507245059806,578.697513370499,34
2022-07-07,2,367,398.761904761905,401.63575397926,224.533301033266,578.738206925255,34
2022-07-08,2,395,399.857142857143,401.670740605652,224.560615235158,578.780865976147,34
2022-07-09,2,341,388.857142857143,401.707330130368,224.589180640971,578.825479619765,34
2022-07-10,2,363,385.714285714286,401.745513131175,224.618989870408,578.872036391942,34
2022-07-11,2,438,383.428571428571,401.785279729893,224.650035189169,578.920524270617,34
2022-07-12,2,433,391.285714285714,401.826619594832,224.682308510826,578.970930678838,34
2022-07-13,2,403,391.428571428571,401.869521943345,224.715801398778,579.023242487911,34
2022-07-14,2,421,399.142857142857,401.9139755445,224.750505068306,579.077446020695,34
2022-07-15,2,394,399.0,401.959968721866,224.786410388703,579.133527055029,34
2022-07-16,2,403,407.857142857143,402.007489356408,224.823507885497,579.191470827319,34
2022-07-17,2,420,416.0,402.056524889509,224.861787742761,579.251262036257,34
2022-07-18,2,396,410.0,402.107062326096,224.901239805508,579.312884846683,34
2022-07-19,2,436,410.428571428571,402.159088237884,224.941853582178,579.376322893591,34
2022-07-20,2,450,417.142857142857,402.21258876674,224.983618247202,579.441559286279,34
2022-07-21,2,434,419.0,402.267549628149,225.026522643663,579.508576612636,34
2022-07-22,2,410,421.285714285714,402.323956114804,225.070555286037,579.577356943572,34
2022-07-23,2,387,419.0,402.381793100304,225.115704363023,579.647881837585,34
2022-07-24,2,403,416.571428571429,402.441045042968,225.161957740458,579.720132345477,34
2022-07-25,2,408,418.285714285714,402.501695989756,225.209302964318,579.794089015195,34
2022-07-26,2,393,412.142857142857,402.563729580314,225.257727263803,579.869731896824,34
2022-07-27,2,363,399.714285714286,402.627129051111,225.307217554513,579.94704054771,34
2022-07-28,2,406,395.714285714286,402.691877239712,225.357760441701,580.025994037723,34
2022-07-29,2,429,398.428571428571,402.757956589139,225.409342223619,580.106570954659,34
2022-07-30,2,386,398.285714285714,402.825349152358,225.461948894943,580.188749409772,34
2022-07-31,2,369,393.428571428571,402.894036596867,225.515566150284,580.27250704345,34
2022-08-01,2,429,396.428571428571,402.9640002094,225.570179387783,580.357821031017,34
2022-08-02,2,376,394.0,403.035220900734,225.625773712794,580.444668088674,34
2022-08-03,2,396,398.714285714286,403.107679210608,225.68233394164,580.533024479576,34
2022-08-04,2,427,401.714285714286,403.181355312747,225.739844605464,580.62286602003,34
2022-08-05,2,403,398.0,403.256229019996,225.798289954153,580.714168085839,34
2022-08-06,2,383,397.571428571429,403.332279789558,225.857653960354,580.806905618763,34
2022-08-07,2,360,396.285714285714,403.40948672834,225.917920323559,580.901053133122,34
2022-08-08,2,412,393.857142857143,403.487828598398,225.979072474281,580.996584722514,34
2022-08-09,2,405,398.0,403.567283822495,226.041093578314,581.093474066675,34
2022-08-10,2,363,393.285714285714,403.647830489755,226.103966541057,581.191694438452,34
2022-08-11,2,378,386.285714285714,403.729446361425,226.167674011939,581.291218710911,34
2022-08-12,2,396,385.285714285714,403.812108876733,226.232198388904,581.392019364562,34
2022-08-13,2,403,388.142857142857,403.895795158854,226.297521822991,581.494068494717,34
2022-08-14,2,383,391.428571428571,403.980482020966,226.363626222979,581.597337818954,34
2022-08-15,2,446,396.285714285714,404.066145972417,226.430493260116,581.701798684719,34
2022-08-16,2,371,391.428571428571,404.15276322498,226.498104372927,581.807422077033,34
2022-08-17,2,437,402.0,404.240309699208,226.566440772091,581.914178626324,34
2022-08-18,2,397,404.714285714286,404.328761030889,226.635483445401,582.022038616377,34
2022-08-19,2,393,404.285714285714,404.418092577588,226.705213162789,582.130971992387,34
2022-08-20,2,363,398.571428571429,404.508279425291,226.775610481438,582.240948369145,34
2022-08-21,2,350,393.857142857143,404.599296395133,226.846655750953,582.351937039313,34
2022-08-22,2,420,390.142857142857,404.691118050225,226.918329118618,582.463906981831,34
2022-08-23,2,418,396.857142857143,404.783718702562,226.990610534709,582.576826870415,34
2022-08-24,2,456,399.571428571429,404.877072420033,227.063479757893,582.690665082173,34
2022-08-25,2,399,399.857142857143,404.971153033501,227.136916360684,582.805389706318,34
2022-08-26,2,410,402.285714285714,405.065934143984,227.210899734975,582.920968552994,34
2022-08-27,2,373,403.714285714286,405.161389129912,227.285409097633,583.037369162192,34
2022-08-28,2,379,407.857142857143,405.25749115447,227.360423496166,583.154558812774,34
2022-08-29,2,457,413.142857142857,405.354213173019,227.435921814446,583.272504531592,34
2022-08-30,2,389,409.0,405.451527940603,227.511882778507,583.391173102699,34
2022-08-31,2,388,399.285714285714,405.54940801953,227.588284962397,583.510531076662,34
2022-09-01,2,418,402.0,405.647825787026,227.665106794098,583.630544779954,34
2022-09-02,2,421,403.571428571429,405.746753442975,227.742326561502,583.751180324448,34
2022-09-03,2,372,403.428571428571,405.84616301772,227.819922418451,583.872403616988,34
2022-09-04,2,401,406.571428571429,405.946026379941,227.897872390831,583.994180369051,34
2022-09-05,2,448,405.285714285714,406.046315244605,227.976154382721,584.116476106489,34
2022-09-06,2,414,408.857142857143,406.147001180978,228.054746182608,584.239256179348,34
2022-09-07,2,396,410.0,406.248055620706,228.13362546964,584.362485771773,34
2022-09-08,2,401,407.571428571429,406.34944986596,228.212769819945,584.486129911975,34
2022-09-09,2,439,410.142857142857,406.451155097641,228.292156712995,584.610153482287,34
2022-09-10,2,361,408.571428571429,406.553142383644,228.371763538014,584.734521229275,34
2022-09-11,2,392,407.285714285714,406.655382687186,228.451567600449,584.859197773922,34
2022-09-12,2,485,412.571428571429,406.757846875177,228.53154612847,584.984147621884,34
2022-09-13,2,445,417.0,406.860505726659,228.611676279526,585.109335173793,34
2022-09-14,2,408,418.714285714286,406.963329941284,228.691935146939,585.23472473563,34
2022-09-15,2,452,426.0,407.066290147847,228.772299766539,585.360280529154,34
2022-09-16,2,455,428.285714285714,407.169356912862,228.852747123343,585.48596670238,34
2022-09-17,2,322,422.714285714286,407.272500749186,228.933254158265,585.611747340106,34
2022-09-18,2,337,414.857142857143,407.375692124681,229.013797774864,585.737586474498,34
2022-09-19,2,429,406.857142857143,407.478901470917,229.094354846129,585.863448095705,34
2022-09-20,2,370,396.142857142857,407.582099191909,229.174902221292,585.989296162526,34
2022-09-21,2,418,397.571428571429,407.685255672893,229.255416732673,586.115094613112,34
2022-09-22,2,414,392.142857142857,407.788341289127,229.335875202551,586.240807375702,34
2022-09-23,2,427,388.142857142857,407.891326414728,229.416254450064,586.366398379392,34
2022-09-24,2,384,397.0,407.994181431529,229.496531298127,586.491831564931,34
2022-09-25,2,393,405.0,408.096876737965,229.576682580382,586.617070895548,34
2022-09-26,2,467,410.428571428571,408.199382757973,229.656685148157,586.742080367789,34
2022-09-27,2,416,417.0,408.301669949917,229.736515877448,586.866824022386,34
2022-09-28,2,376,411.0,408.403708815526,229.816151675916,586.991265955135,34
2022-09-29,2,431,413.428571428571,408.505469908839,229.895569489896,587.115370327782,34
2022-09-30,2,433,414.285714285714,408.60692384517,229.974746311417,587.239101378924,34
2022-10-01,2,397,434.142857142857,431.586334884276,239.943098164803,623.22957160375,37
2022-10-02,2,416,434.619047619048,431.692726434407,240.025752707589,623.359700161226,37
2022-10-03,2,400,421.428571428571,431.798701028031,240.108081855171,623.48932020089,37
2022-10-04,2,469,427.0,431.904227989095,240.190061687105,623.618394291085,37
2022-10-05,2,445,434.571428571429,432.009276753598,240.271668367886,623.746885139309,37
2022-10-06,2,449,433.142857142857,432.113816879037,240.352878154341,623.874755603732,37
2022-10-07,2,448,432.0,432.217818053856,240.433667403024,624.001968704687,37
2022-10-08,2,415,434.571428571429,432.321250106871,240.514012577597,624.128487636144,37
2022-10-09,2,404,432.857142857143,432.424083016679,240.593890256204,624.254275777155,37
2022-10-10,2,470,442.857142857143,432.526286921047,240.673277138828,624.379296703267,37
2022-10-11,2,419,435.714285714286,432.627832126271,240.752150054635,624.503514197907,37
2022-10-12,2,446,435.857142857143,432.728689116508,240.830485969299,624.626892263718,37
2022-10-13,2,403,429.285714285714,432.828828563081,240.908261992297,624.749395133866,37
2022-10-14,2,404,423.0,432.928221333739,240.985455384192,624.870987283286,37
2022-10-15,2,433,425.571428571429,433.026838501886,241.06204356388,624.991633439892,37
2022-10-16,2,400,425.0,433.124651355764,241.13800411581,625.111298595718,37
2022-10-17,2,512,431.0,433.221631407591,241.213314797171,625.229948018011,37
2022-10-18,2,456,436.285714285714,433.317750402649,241.287953545044,625.347547260254,37
2022-10-19,2,423,433.0,433.412980328321,241.361898483515,625.464062173127,37
2022-10-20,2,449,439.571428571429,433.50729342307,241.435127930746,625.579458915395,37
2022-10-21,2,431,443.428571428571,433.60066218536,241.507620406007,625.693703964714,37
2022-10-22,2,401,438.857142857143,433.693059382512,241.579354636652,625.806764128372,37
2022-10-23,2,391,437.571428571429,433.784458059494,241.650309565059,625.918606553929,37
2022-10-24,2,466,431.0,433.874831547642,241.720464355502,626.029198739783,37
2022-10-25,2,419,425.714285714286,433.964153473311,241.789798400983,626.13850854564,37
2022-10-26,2,371,418.285714285714,434.052397766438,241.858291329997,626.246504202879,37
2022-10-27,2,454,419.0,434.139538669037,241.925923013239,626.353154324834,37
2022-10-28,2,433,419.285714285714,434.225550743601,241.992673570246,626.458427916956,37
2022-10-29,2,440,424.857142857143,434.310408881427,242.058523375979,626.562294386875,37
2022-10-30,2,418,428.714285714286,434.394088310837,242.123453067325,626.664723554348,37
2022-10-31,2,418,421.857142857143,434.476564605317,242.187443549543,626.765685661092,37
2022-11-01,2,438,424.571428571429,434.557813691554,242.250476002616,626.865151380492,37
2022-11-02,2,388,427.0,434.63781185737,242.312531887548,626.963091827192,37
2022-11-03,2,404,419.857142857143,434.716535759554,242.373592952559,627.059478566548,37
2022-11-04,2,424,418.571428571429,434.79396243159,242.433641239216,627.154283623964,37
2022-11-05,2,358,406.857142857143,434.870069291272,242.49265908847,627.247479494074,37
2022-11-06,2,384,402.0,434.9448341482,242.550629146602,627.339039149797,37
2022-11-07,2,407,400.428571428571,435.018235211169,242.607534371088,627.428936051249,37
2022-11-08,2,386,393.0,435.09025109543,242.663358036364,627.517144154497,37
2022-11-09,2,397,394.285714285714,435.160860829834,242.718083739496,627.603637920171,37
2022-11-10,2,428,397.714285714286,435.23004386384,242.771695405756,627.688392321924,37
2022-11-11,2,435,399.285714285714,435.297780074408,242.824177294094,627.771382854722,37
2022-11-12,2,400,405.285714285714,435.364049772747,242.875514002506,627.852585542987,37
2022-11-13,2,393,406.571428571429,435.42883371093,242.925690473299,627.931976948562,37
2022-11-14,2,475,416.285714285714,435.492113088382,242.974691998247,628.009534178516,37
2022-11-15,2,435,423.285714285714,435.553869558207,243.022504223638,628.085234892776,37
2022-11-16,2,431,428.142857142857,435.614085233392,243.069113155203,628.15905731158,37
2022-11-17,2,471,434.285714285714,435.672742692848,243.114505162941,628.230980222756,37
2022-11-18,2,419,432.0,435.729824987314,243.158666985814,628.300982988813,37
2022-11-19,2,375,428.428571428571,435.785315645096,243.201585736331,628.369045553862,37
2022-11-20,2,438,434.857142857143,435.839198677668,243.243248905008,628.435148450327,37
2022-11-21,2,477,435.142857142857,435.891458585098,243.283644364706,628.499272805491,37
2022-11-22,2,440,435.857142857143,435.942080361331,243.32276037484,628.561400347823,37
2022-11-23,2,408,432.571428571429,435.991049499297,243.360585585462,628.621513413132,37
2022-11-24,2,456,430.428571428571,436.038351995863,243.397109041218,628.679594950507,37
2022-11-25,2,401,427.857142857143,436.083974356614,243.432320185167,628.73562852806,37
2022-11-26,2,430,435.714285714286,436.127903600469,243.466208862471,628.789598338466,37
2022-11-27,2,370,426.0,436.170127264123,243.498765323949,628.841489204298,37
2022-11-28,2,445,421.428571428571,436.210633406319,243.529980229494,628.891286583144,37
2022-11-29,2,390,414.285714285714,436.249410611943,243.559844651354,628.938976572531,37
2022-11-30,2,410,414.571428571429,436.28644799594,243.588350077266,628.984545914613,37
2022-12-01,2,421,409.571428571429,436.32173520706,243.615488413456,629.027982000663,37
2022-12-02,2,411,411.0,436.355262431415,243.641251987495,629.069272875336,37
2022-12-03,2,431,411.142857142857,436.38702039586,243.665633551004,629.108407240716,37
2022-12-04,2,410,416.857142857143,436.417000371184,243.688626282221,629.145374460147,37
2022-12-05,2,473,420.857142857143,436.445194175123,243.710223788417,629.180164561829,37
2022-12-06,2,390,420.857142857143,436.471594175185,243.730420108165,629.212768242205,37
2022-12-07,2,482,431.142857142857,436.496193291284,243.74920971346,629.243176869107,37
2022-12-08,2,414,430.142857142857,436.518984998186,243.766587511687,629.271382484686,37
2022-12-09,2,468,438.285714285714,436.539963327772,243.782548847435,629.297377808108,37
2022-12-10,2,388,432.142857142857,436.559122871096,243.797089504171,629.321156238021,37
2022-12-11,2,405,431.428571428571,436.576458780266,243.810205705742,629.342711854791,37
2022-12-12,2,462,429.857142857143,436.591966770123,243.821894117741,629.362039422504,37
2022-12-13,2,447,438.0,436.605643119725,243.832151848706,629.379134390744,37
2022-12-14,2,441,432.142857142857,436.617484673646,243.840976451171,629.393992896121,37
2022-12-15,2,490,443.0,436.627488843069,243.848365922555,629.406611763583,37
2022-12-16,2,442,439.285714285714,436.63565360669,243.854318705902,629.416988507478,37
2022-12-17,2,371,436.857142857143,436.641977511426,243.85883369046,629.425121332392,37
2022-12-18,2,399,436.0,436.646459672922,243.861910212103,629.431009133742,37
2022-12-19,2,493,440.428571428571,436.649099775867,243.863548053595,629.43465149814,37
2022-12-20,2,460,442.285714285714,436.649898074109,243.863747444702,629.436048703516,37
2022-12-21,2,413,438.285714285714,436.648855390576,243.862509062142,629.435201719011,37
2022-12-22,2,461,434.142857142857,436.645973117,243.859834029375,629.432112204625,37
2022-12-23,2,447,434.857142857143,436.64125321344,243.855723916243,629.426782510636,37
2022-12-24,2,393,438.0,436.634698207616,243.850180738448,629.419215676783,37
2022-12-25,2,414,440.142857142857,436.626311194043,243.843206956874,629.409415431212,37
2022-12-26,2,420,429.714285714286,436.616095832968,243.834805476753,629.397386189184,37
2022-12-27,2,452,428.571428571429,436.604056349114,243.82497964667,629.383133051557,37
2022-12-28,2,400,426.714285714286,436.590197530226,243.813733257425,629.366661803028,37
2022-12-29,2,422,421.142857142857,436.574524725434,243.801070540722,629.347978910146,37
2022-12-30,2,386,412.428571428571,436.557043843404,243.786996167718,629.32709151909,37
2022-12-31,2,353,406.714285714286,436.537761350317,243.771515247411,629.304007453223,37
2023-01-01,2,391,402.571428571429,414.207500465373,231.206822505024,597.208178425722,35
2023-01-02,2,449,407.0,414.185804889486,231.189483648079,597.182126130893,35
2023-01-03,2,398,399.571428571429,414.162421337253,231.170827278585,597.154015395921,35
2023-01-04,2,441,405.571428571429,414.137358037577,231.15085988688,597.123856188273,35
2023-01-05,2,438,407.857142857143,414.110623736041,231.129588368923,597.091659103158,35
2023-01-06,2,419,412.714285714286,414.082227691915,231.107020023908,597.057435359921,35
2023-01-07,2,381,416.714285714286,414.052179674977,231.08316255174,597.021196798215,35
2023-01-08,2,360,412.285714285714,414.020489962172,231.058024050367,596.982955873978,35
2023-01-09,2,424,408.714285714286,413.987169334089,231.031613012979,596.942725655199,35
2023-01-10,2,379,406.0,413.952229071275,231.003938325073,596.900519817478,35
2023-01-11,2,367,395.428571428571,413.915680950382,230.975009261376,596.856352639388,35
2023-01-12,2,391,388.714285714286,413.877537240143,230.944835482647,596.810238997639,35
2023-01-13,2,381,383.285714285714,413.837810697187,230.913427032333,596.762194362041,35
2023-01-14,2,330,376.0,413.796514561689,230.88079433311,596.712234790269,35
2023-01-15,2,329,371.571428571429,413.753662552865,230.846948183283,596.660376922447,35
2023-01-16,2,472,378.428571428571,413.709268864299,230.811899753068,596.606637975529,35
2023-01-17,2,409,382.714285714286,413.663348159124,230.775660580747,596.551035737501,35
2023-01-18,2,409,388.714285714286,413.615915565044,230.738242568697,596.493588561391,35
2023-01-19,2,405,390.714285714286,413.566986669203,230.699657979303,596.434315359103,35
2023-01-20,2,412,395.142857142857,413.516577512906,230.659919430747,596.373235595066,35
2023-01-21,2,376,401.714285714286,413.464704586196,230.619039892682,596.31036927971,35
2023-01-22,2,326,401.285714285714,413.411384822279,230.577032681793,596.245736962766,35
2023-01-23,2,427,394.857142857143,413.356635591815,230.533911457238,596.179359726392,35
2023-01-24,2,390,392.142857142857,413.300474697065,230.489690215989,596.11125917814,35
2023-01-25,2,393,389.857142857143,413.242920365897,230.44438328805,596.041457443744,35
2023-01-26,2,442,395.142857142857,413.18399124567,230.398005331582,595.969977159757,35
2023-01-27,2,430,397.714285714286,413.123706396971,230.350571327911,595.89684146603,35
2023-01-28,2,356,394.857142857143,413.062085287235,230.302096576447,595.822073998023,35
2023-01-29,2,371,401.285714285714,412.999147784234,230.252596689489,595.745698878978,35
2023-01-30,2,400,397.428571428571,412.934914149439,230.202087586945,595.667740711933,35
2023-01-31,2,442,404.857142857143,412.869405031272,230.150585490945,595.588224571599,35
2023-02-01,2,407,406.857142857143,412.802641458228,230.098106920374,595.507175996082,35
2023-02-02,2,439,406.428571428571,412.734644831894,230.044668685303,595.424620978484,35
2023-02-03,2,427,406.0,412.665436919845,229.990287881338,595.340585958352,35
2023-02-04,2,405,413.0,412.595039848443,229.934981883882,595.255097813004,35
2023-02-05,2,391,415.857142857143,412.523476095523,229.878768342317,595.168183848728,35
2023-02-06,2,435,420.857142857143,412.450768482975,229.8216651741,595.079871791849,35
2023-02-07,2,415,417.0,412.376940169235,229.763690558784,594.990189779685,35
2023-02-08,2,377,412.714285714286,412.302014641673,229.704862931967,594.89916635138,35
2023-02-09,2,428,411.142857142857,412.226015708892,229.645200979164,594.80683043862,35
2023-02-10,2,395,406.571428571429,412.14896749293,229.584723629609,594.713211356251,35
2023-02-11,2,380,403.0,412.070894421386,229.523450049992,594.618338792779,35
2023-02-12,2,361,398.714285714286,411.991821219454,229.461399638131,594.522242800776,35
2023-02-13,2,433,398.428571428571,411.911772901882,229.398592016581,594.424953787182,35
2023-02-14,2,407,397.285714285714,411.83077476485,229.335047026182,594.326502503519,35
2023-02-15,2,416,402.857142857143,411.748852377779,229.270784719553,594.226920036006,35
2023-02-16,2,417,401.285714285714,411.666031575064,229.205825354533,594.126237795595,35
2023-02-17,2,439,407.571428571429,411.582338447744,229.140189387566,594.024487507921,35
2023-02-18,2,345,402.571428571429,411.497799335106,229.07389746704,593.921701203172,35
2023-02-19,2,326,397.571428571429,411.412440816233,229.006970426583,593.817911205883,35
2023-02-20,2,502,407.428571428571,411.326289701486,228.939429278308,593.713150124665,35
2023-02-21,2,464,415.571428571429,411.239373023941,228.871295206027,593.607450841855,35
2023-02-22,2,432,417.857142857143,411.151718030767,228.802589558419,593.500846503115,35
2023-02-23,2,450,422.571428571429,411.063352174566,228.733333842167,593.393370506965,35
2023-02-24,2,401,417.142857142857,410.974303104659,228.663549715062,593.285056494256,35
2023-02-25,2,348,417.571428571429,410.884598658338,228.593258979075,593.175938337601,35
2023-02-26,2,367,423.428571428571,410.794266852077,228.522483573404,593.066050130749,35
2023-02-27,2,420,411.714285714286,410.703335872711,228.451245567498,592.955426177923,35
2023-02-28,2,440,408.285714285714,410.611834068578,228.379567154053,592.844100983103,35
2023-03-01,2,408,404.857142857143,410.519789940644,228.307470641994,592.732109239293,35
2023-03-02,2,426,401.428571428571,410.427232133589,228.23497844944,592.619485817738,35
2023-03-03,2,416,403.571428571429,410.334189426884,228.16211309665,592.506265757117,35
2023-03-04,2,401,411.142857142857,410.240690725841,228.088897198966,592.392484252717,35
2023-03-05,2,347,408.285714285714,410.146765052655,228.015353459737,592.278176645572,35
2023-03-06,2,387,403.571428571429,410.052441537422,227.941504663244,592.163378411599,35
2023-03-07,2,407,398.857142857143,409.957749409163,227.867373667616,592.04812515071,35
2023-03-08,2,404,398.285714285714,409.862717986832,227.792983397751,591.932452575913,35
2023-03-09,2,402,394.857142857143,409.767376670319,227.718356838227,591.816396502412,35
2023-03-10,2,426,396.285714285714,409.671754931466,227.643517026228,591.699992836703,35
2023-03-11,2,412,397.857142857143,409.575882305066,227.568487044471,591.583277565661,35
2023-03-12,2,385,403.285714285714,409.47978837989,227.493290014137,591.466286745643,35
2023-03-13,2,491,418.142857142857,409.383502789702,227.417949087818,591.349056491587,35
2023-03-14,2,376,413.714285714286,409.287055204304,227.342487442474,591.231622966133,35
2023-03-15,2,437,418.428571428571,409.19047532058,227.26692827241,591.114022368749,35
2023-03-16,2,401,418.285714285714,409.093792853568,227.191294782259,590.996290924877,35
2023-03-17,2,457,422.714285714286,408.997037527549,227.115610179998,590.8784648751,35
2023-03-18,2,380,418.142857142857,408.900239067156,227.039897669976,590.760580464335,35
2023-03-19,2,415,422.428571428571,408.803427188511,226.964180445971,590.642673931051,35
2023-03-20,2,461,418.142857142857,408.706631590393,226.888481684269,590.524781496518,35
2023-03-21,2,435,426.571428571429,408.609881945432,226.812824536776,590.406939354087,35
2023-03-22,2,415,423.428571428571,408.513207891336,226.737232124156,590.289183658517,35
2023-03-23,2,419,426.0,408.416639022163,226.661727529002,590.171550515325,35
2023-03-24,2,403,418.285714285714,408.320204879618,226.58633378904,590.054075970196,35
2023-03-25,2,366,416.285714285714,408.223934944402,226.511073890374,589.93679599843,35
2023-03-26,2,363,408.857142857143,408.1278586276,226.435970760763,589.819746494437,35
2023-03-27,2,400,400.142857142857,408.032005262115,226.361047262943,589.702963261288,35
2023-03-28,2,409,396.428571428571,407.93640409415,226.286326187981,589.58648200032,35
2023-03-29,2,436,399.428571428571,407.841084274741,226.211830248687,589.470338300795,35
2023-03-30,2,431,401.142857142857,407.746074851343,226.13758207306,589.354567629625,35
2023-03-31,2,427,404.571428571429,407.651404759467,226.063604197781,589.239205321153,35
2023-04-01,2,372,358.285714285714,336.578880614147,185.130691923046,488.027069305248,30
2023-04-02,2,322,359.285714285714,336.501329573824,185.070266227,487.932392920647,30
2023-04-03,2,374,363.142857142857,336.424129834373,185.010118380916,487.838141287829,30
2023-04-04,2,331,361.714285714286,336.347304854182,184.950266590316,487.744343118048,30
2023-04-05,2,346,355.714285714286,336.270877965416,184.890728959321,487.651026971512,30
2023-04-06,2,295,343.714285714286,336.194872367419,184.831523485549,487.55822124929,30
2023-04-07,2,331,338.714285714286,336.119311120179,184.772668055074,487.465954185284,30
2023-04-08,2,311,330.0,336.044217137844,184.714180437417,487.374253838271,30
2023-04-09,2,315,329.0,335.969613182306,184.656078280602,487.283148084011,30
2023-04-10,2,290,317.0,335.895521856841,184.598379106252,487.192664607431,30
2023-04-11,2,326,316.285714285714,335.821965599813,184.541100304743,487.102830894884,30
2023-04-12,2,324,313.142857142857,335.748966678443,184.484259130408,487.013674226479,30
2023-04-13,2,352,321.285714285714,335.676547182644,184.427872696796,486.925221668492,30
2023-04-14,2,370,326.857142857143,335.604729018923,184.37195797199,486.837500065856,30
2023-04-15,2,332,329.857142857143,335.533533904348,184.316531773967,486.750536034729,30
2023-04-16,2,338,333.142857142857,335.46298336059,184.261610766034,486.664355955147,30
2023-04-17,2,417,351.285714285714,335.393098708033,184.207211452307,486.57898596376,30
2023-04-18,2,367,357.142857142857,335.323901059952,184.153350173252,486.494451946651,30
