date,triage,visit_count,visit_7day_mean,baseline,baseline_lowerbound,baseline_upperbound,ed_count
2023-05-11,1,63,44.5714285714286,47.525626741054,-13.4055617231551,108.456815205263,31
2023-05-12,1,41,43.5714285714286,47.5223433555727,-13.406765842277,108.451452553422,31
2023-05-13,1,52,44.8571428571429,47.519329855133,-13.4078730151893,108.446532725455,31
2023-05-14,1,44,44.8571428571429,47.5165855336255,-13.4088835086353,108.442054575886,31
2023-05-15,1,42,45.4285714285714,47.514109609971,-13.409797614845,108.438016834787,31
2023-05-16,1,58,48.0,47.5119012283181,-13.410615651472,108.434418108108,31
2023-05-17,1,52,49.8571428571429,47.5099594582581,-13.4113379615254,108.431256878042,31
2023-05-18,1,54,48.4285714285714,47.508283295057,-13.411964913298,108.428531503412,31
2023-05-19,1,55,50.5714285714286,47.506871659904,-13.4124969002897,108.426240220098,31
2023-05-20,1,58,51.4285714285714,47.5057234001772,-13.4129343411278,108.424381141482,31
2023-05-21,1,46,50.4285714285714,47.5048372897273,-13.4132776794816,108.422952258936,31
2023-05-22,1,45,51.1428571428571,47.5042120291761,-13.4135273839739,108.421951442326,31
2023-05-23,1,53,50.7142857142857,47.5038462462346,-13.4136839480877,108.421376440557,31
2023-05-24,1,46,50.0,47.5037384960358,-13.4137478900685,108.42122488214,31
2023-05-25,1,38,47.5714285714286,47.5038872614862,-13.4137197528225,108.421494275795,31
2023-05-26,1,43,46.0,47.504290953633,-13.4136001038099,108.422182011076,31
2023-05-27,1,38,40.4285714285714,47.5049479120497,-13.4133895349346,108.423285359034,31
2023-05-28,1,37,35.8571428571429,47.5058564052368,-13.4130886624283,108.424801472902,31
2023-05-29,1,,,47.5070146310415,-13.412698126731,108.426727388814,31
2023-05-30,1,,,47.5084207170931,-13.4122185923663,108.429060026552,31
2023-05-31,1,,,47.5100727212553,-13.4116507478127,108.431796190323,31
2023-06-01,1,,,47.5119686320966,-13.4109953053691,108.434932569562,31
2023-06-02,1,,,47.5141063693766,-13.4102530010173,108.43846573977,31
2023-06-03,1,,,47.5164837845495,-13.4094245942778,108.442392163377,31
2023-06-04,1,,,47.519098661285,-13.4085108680624,108.446708190632,31
2023-06-05,1,,,47.5219487160054,-13.4075126285207,108.451410060531,31
2023-06-06,1,,,47.5250315984405,-13.4064307048826,108.456493901764,31
2023-06-07,1,,,47.5283448921988,-13.4052659492951,108.461955733693,31
2023-06-08,1,,,47.5318861153556,-13.4040192366547,108.467791467366,31
2023-06-09,1,,,47.5356527210585,-13.4026914644339,108.473996906551,31
2023-06-10,1,,,47.5396420981493,-13.4012835525033,108.480567748802,31
2023-06-11,1,,,47.5438515718029,-13.3997964429485,108.487499586554,31
2023-06-12,1,,,47.5482784041832,-13.3982310998807,108.494787908247,31
2023-06-13,1,,,47.5529197951153,-13.3965885092435,108.502428099474,31
2023-06-14,1,,,47.5577728827754,-13.3948696786131,108.510415444164,31
2023-06-15,1,,,47.5628347443964,-13.3930756369937,108.518745125787,31
2023-06-16,1,,,47.568102396991,-13.3912074346073,108.527412228589,31
2023-06-17,1,,,47.5735727980909,-13.3892661426775,108.536411738859,31
2023-06-18,1,,,47.5792428465033,-13.3872528532089,108.545738546216,31
2023-06-19,1,,,47.5851093830832,-13.3851686787595,108.555387444926,31
2023-06-20,1,,,47.5911691915227,-13.3830147522081,108.565353135254,31
2023-06-21,1,,,47.5974189991572,-13.380792226516,108.575630224831,31
2023-06-22,1,,,47.6038554777869,-13.3785022744827,108.586213230057,31
2023-06-23,1,,,47.6104752445157,-13.3761460884957,108.597096577527,31
2023-06-24,1,,,47.6172748626058,-13.3737248802749,108.608274605486,31
2023-06-25,1,,,47.624250842349,-13.3712398806104,108.619741565308,31
2023-06-26,1,,,47.6313996419537,-13.3686923390948,108.631491623002,31
2023-06-27,1,,,47.6387176684481,-13.3660835238493,108.643518860745,31
2023-06-28,1,,,47.6462012785997,-13.363414721244,108.655817278443,31
2023-06-29,1,,,47.6538467798501,-13.3606872356116,108.668380795312,31
2023-06-30,1,,,47.661650431266,-13.3579023889557,108.681203251488,31
2022-07-01,2,385,394.571428571429,401.459964720305,224.396059365232,578.523870075379,34
2022-07-02,2,418,399.214285714286,401.485161900996,224.415731395337,578.554592406656,34
2022-07-03,2,385,401.333333333333,401.512008816559,224.436691383279,578.587326249839,34
2022-07-04,2,454,402.297619047619,401.540498825156,224.458934107189,578.622063543123,34
2022-07-05,2,378,399.971428571429,401.570624816812,224.482453981804,578.658795651821,34
2022-07-06,2,402,400.533333333333,401.602379215152,224.507245059806,578.697513370499,34
2022-07-07,2,367,398.761904761905,401.63575397926,224.533301033266,578.738206925255,34
2022-07-08,2,395,399.857142857143,401.670740605652,224.560615235158,578.780865976147,34
2022-07-09,2,341,388.857142857143,401.707330130368,224.589180640971,578.825479619765,34
2022-07-10,2,363,385.714285714286,401.745513131175,224.618989870408,578.872036391942,34
2022-07-11,2,438,383.428571428571,401.785279729893,224.650035189169,578.920524270617,34
2022-07-12,2,433,391.285714285714,401.826619594832,224.682308510826,578.970930678838,34
2022-07-13,2,403,391.428571428571,401.869521943345,224.715801398778,579.023242487911,34
2022-07-14,2,421,399.142857142857,401.9139755445,224.750505068306,579.077446020695,34
2022-07-15,2,394,399.0,401.959968721866,224.786410388703,579.133527055029,34
2022-07-16,2,403,407.857142857143,402.007489356408,224.823507885497,579.191470827319,34
2022-07-17,2,420,416.0,402.056524889509,224.861787742761,579.251262036257,34
2022-07-18,2,396,410.0,402.107062326096,224.901239805508,579.312884846683,34
2022-07-19,2,436,410.428571428571,402.159088237884,224.941853582178,579.376322893591,34
2022-07-20,2,450,417.142857142857,402.21258876674,224.983618247202,579.441559286279,34
2022-07-21,2,434,419.0,402.267549628149,225.026522643663,579.508576612636,34
2022-07-22,2,410,421.285714285714,402.323956114804,225.070555286037,579.577356943572,34
2022-07-23,2,387,419.0,402.381793100304,225.115704363023,579.647881837585,34
2022-07-24,2,403,416.571428571429,402.441045042968,225.161957740458,579.720132345477,34
2022-07-25,2,408,418.285714285714,402.501695989756,225.209302964318,579.794089015195,34
2022-07-26,2,393,412.142857142857,402.563729580314,225.257727263803,579.869731896824,34
2022-07-27,2,363,399.714285714286,402.627129051111,225.307217554513,579.94704054771,34
2022-07-28,2,406,395.714285714286,402.691877239712,225.357760441701,580.025994037723,34
2022-07-29,2,429,398.428571428571,402.757956589139,225.409342223619,580.106570954659,34
2022-07-30,2,386,398.285714285714,402.825349152358,225.461948894943,580.188749409772,34
2022-07-31,2,369,393.428571428571,402.894036596867,225.515566150284,580.27250704345,34
2022-08-01,2,429,396.428571428571,402.9640002094,225.570179387783,580.357821031017,34
2022-08-02,2,376,394.0,403.035220900734,225.625773712794,580.444668088674,34
2022-08-03,2,396,398.714285714286,403.107679210608,225.68233394164,580.533024479576,34
2022-08-04,2,427,401.714285714286,403.181355312747,225.739844605464,580.62286602003,34
2022-08-05,2,403,398.0,403.256229019996,225.798289954153,580.714168085839,34
2022-08-06,2,383,397.571428571429,403.332279789558,225.857653960354,580.806905618763,34
2022-08-07,2,360,396.285714285714,403.40948672834,225.917920323559,580.901053133122,34
2022-08-08,2,412,393.857142857143,403.487828598398,225.979072474281,580.996584722514,34
2022-08-09,2,405,398.0,403.567283822495,226.041093578314,581.093474066675,34
2022-08-10,2,363,393.285714285714,403.647830489755,226.103966541057,581.191694438452,34
2022-08-11,2,378,386.285714285714,403.729446361425,226.167674011939,581.291218710911,34
2022-08-12,2,396,385.285714285714,403.812108876733,226.232198388904,581.392019364562,34
2022-08-13,2,403,388.142857142857,403.895795158854,226.297521822991,581.494068494717,34
2022-08-14,2,383,391.428571428571,403.980482020966,226.363626222979,581.597337818954,34
2022-08-15,2,446,396.285714285714,404.066145972417,226.430493260116,581.701798684719,34
2022-08-16,2,371,391.428571428571,404.15276322498,226.498104372927,581.807422077033,34
2022-08-17,2,437,402.0,404.240309699208,226.566440772091,581.914178626324,34
2022-08-18,2,397,404.714285714286,404.328761030889,226.635483445401,582.022038616377,34
2022-08-19,2,393,404.285714285714,404.418092577588,226.705213162789,582.130971992387,34
2022-08-20,2,363,398.571428571429,404.508279425291,226.775610481438,582.240948369145,34
2022-08-21,2,350,393.857142857143,404.599296395133,226.846655750953,582.351937039313,34
2022-08-22,2,420,390.142857142857,404.691118050225,226.918329118618,582.463906981831,34
2022-08-23,2,418,396.857142857143,404.783718702562,226.990610534709,582.576826870415,34
2022-08-24,2,456,399.571428571429,404.877072420033,227.063479757893,582.690665082173,34
2022-08-25,2,399,399.857142857143,404.971153033501,227.136916360684,582.805389706318,34
2022-08-26,2,410,402.285714285714,405.065934143984,227.210899734975,582.920968552994,34
2022-08-27,2,373,403.714285714286,405.161389129912,227.285409097633,583.037369162192,34
2022-08-28,2,379,407.857142857143,405.25749115447,227.360423496166,583.154558812774,34
2022-08-29,2,457,413.142857142857,405.354213173019,227.435921814446,583.272504531592,34
2022-08-30,2,389,409.0,405.451527940603,227.511882778507,583.391173102699,34
2022-08-31,2,388,399.285714285714,405.54940801953,227.588284962397,583.510531076662,34
2022-09-01,2,418,402.0,405.647825787026,227.665106794098,583.630544779954,34
2022-09-02,2,421,403.571428571429,405.746753442975,227.742326561502,583.751180324448,34
2022-09-03,2,372,403.428571428571,405.84616301772,227.819922418451,583.872403616988,34
2022-09-04,2,401,406.571428571429,405.946026379941,227.897872390831,583.994180369051,34
2022-09-05,2,448,405.285714285714,406.046315244605,227.976154382721,584.116476106489,34
2022-09-06,2,414,408.857142857143,406.147001180978,228.054746182608,584.239256179348,34
2022-09-07,2,396,410.0,406.248055620706,228.13362546964,584.362485771773,34
2022-09-08,2,401,407.571428571429,406.34944986596,228.212769819945,584.486129911975,34
2022-09-09,2,439,410.142857142857,406.451155097641,228.292156712995,584.610153482287,34
2022-09-10,2,361,408.571428571429,406.553142383644,228.371763538014,584.734521229275,34
2022-09-11,2,392,407.285714285714,406.655382687186,228.451567600449,584.859197773922,34
2022-09-12,2,485,412.571428571429,406.757846875177,228.53154612847,584.984147621884,34
2022-09-13,2,445,417.0,406.860505726659,228.611676279526,585.109335173793,34
2022-09-14,2,408,418.714285714286,406.963329941284,228.691935146939,585.23472473563,34
2022-09-15,2,452,426.0,407.066290147847,228.772299766539,585.360280529154,34
2022-09-16,2,455,428.285714285714,407.169356912862,228.852747123343,585.48596670238,34
2022-09-17,2,322,422.714285714286,407.272500749186,228.933254158265,585.611747340106,34
2022-09-18,2,337,414.857142857143,407.375692124681,229.013797774864,585.737586474498,34
2022-09-19,2,429,406.857142857143,407.478901470917,229.094354846129,585.863448095705,34
2022-09-20,2,370,396.142857142857,407.582099191909,229.174902221292,585.989296162526,34
2022-09-21,2,418,397.571428571429,407.685255672893,229.255416732673,586.115094613112,34
2022-09-22,2,414,392.142857142857,407.788341289127,229.335875202551,586.240807375702,34
2022-09-23,2,427,388.142857142857,407.891326414728,229.416254450064,586.366398379392,34
2022-09-24,2,384,397.0,407.994181431529,229.496531298127,586.491831564931,34
2022-09-25,2,393,405.0,408.096876737965,229.576682580382,586.617070895548,34
2022-09-26,2,467,410.428571428571,408.199382757973,229.656685148157,586.742080367789,34
2022-09-27,2,416,417.0,408.301669949917,229.736515877448,586.866824022386,34
2022-09-28,2,376,411.0,408.403708815526,229.816151675916,586.991265955135,34
2022-09-29,2,431,413.428571428571,408.505469908839,229.895569489896,587.115370327782,34
2022-09-30,2,433,414.285714285714,408.60692384517,229.974746311417,587.239101378924,34
2022-10-01,2,397,434.142857142857,431.586334884276,239.943098164803,623.22957160375,37
2022-10-02,2,416,434.619047619048,431.692726434407,240.025752707589,623.359700161226,37
2022-10-03,2,400,421.428571428571,431.798701028031,240.108081855171,623.48932020089,37
2022-10-04,2,469,427.0,431.904227989095,240.190061687105,623.618394291085,37
2022-10-05,2,445,434.571428571429,432.009276753598,240.271668367886,623.746885139309,37
2022-10-06,2,449,433.142857142857,432.113816879037,240.352878154341,623.874755603732,37
2022-10-07,2,448,432.0,432.217818053856,240.433667403024,624.001968704687,37
2022-10-08,2,415,434.571428571429,432.321250106871,240.514012577597,624.128487636144,37
2022-10-09,2,404,432.857142857143,432.424083016679,240.593890256204,624.254275777155,37
2022-10-10,2,470,442.857142857143,432.526286921047,240.673277138828,624.379296703267,37
2022-10-11,2,419,435.714285714286,432.627832126271,240.752150054635,624.503514197907,37
2022-10-12,2,446,435.857142857143,432.728689116508,240.830485969299,624.626892263718,37
2022-10-13,2,403,429.285714285714,432.828828563081,240.908261992297,624.749395133866,37
2022-10-14,2,404,423.0,432.928221333739,240.985455384192,624.870987283286,37
2022-10-15,2,433,425.571428571429,433.026838501886,241.06204356388,624.991633439892,37
2022-10-16,2,400,425.0,433.124651355764,241.13800411581,625.111298595718,37
2022-10-17,2,512,431.0,433.221631407591,241.213314797171,625.229948018011,37
2022-10-18,2,456,436.285714285714,433.317750402649,241.287953545044,625.347547260254,37
2022-10-19,2,423,433.0,433.412980328321,241.361898483515,625.464062173127,37
2022-10-20,2,449,439.571428571429,433.50729342307,241.435127930746,625.579458915395,37
2022-10-21,2,431,443.428571428571,433.60066218536,241.507620406007,625.693703964714,37
2022-10-22,2,401,438.857142857143,433.693059382512,241.579354636652,625.806764128372,37
2022-10-23,2,391,437.571428571429,433.784458059494,241.650309565059,625.918606553929,37
2022-10-24,2,466,431.0,433.874831547642,241.720464355502,626.029198739783,37
2022-10-25,2,419,425.714285714286,433.964153473311,241.789798400983,626.13850854564,37
2022-10-26,2,371,418.285714285714,434.052397766438,241.858291329997,626.246504202879,37
2022-10-27,2,454,419.0,434.139538669037,241.925923013239,626.353154324834,37
2022-10-28,2,433,419.285714285714,434.225550743601,241.992673570246,626.458427916956,37
2022-10-29,2,440,424.857142857143,434.310408881427,242.058523375979,626.562294386875,37
2022-10-30,2,418,428.714285714286,434.394088310837,242.123453067325,626.664723554348,37
2022-10-31,2,418,421.857142857143,434.476564605317,242.187443549543,626.765685661092,37
2022-11-01,2,438,424.571428571429,434.557813691554,242.250476002616,626.865151380492,37
2022-11-02,2,388,427.0,434.63781185737,242.312531887548,626.963091827192,37
2022-11-03,2,404,419.857142857143,434.716535759554,242.373592952559,627.059478566548,37
2022-11-04,2,424,418.571428571429,434.79396243159,242.433641239216,627.154283623964,37
2022-11-05,2,358,406.857142857143,434.870069291272,242.49265908847,627.247479494074,37
2022-11-06,2,384,402.0,434.9448341482,242.550629146602,627.339039149797,37
2022-11-07,2,407,400.428571428571,435.018235211169,242.607534371088,627.428936051249,37
2022-11-08,2,386,393.0,435.09025109543,242.663358036364,627.517144154497,37
2022-11-09,2,397,394.285714285714,435.160860829834,242.718083739496,627.603637920171,37
2022-11-10,2,428,397.714285714286,435.23004386384,242.771695405756,627.688392321924,37
2022-11-11,2,435,399.285714285714,435.297780074408,242.824177294094,627.771382854722,37
2022-11-12,2,400,405.285714285714,435.364049772747,242.875514002506,627.852585542987,37
2022-11-13,2,393,406.571428571429,435.42883371093,242.925690473299,627.931976948562,37
2022-11-14,2,475,416.285714285714,435.492113088382,242.974691998247,628.009534178516,37
2022-11-15,2,435,423.285714285714,435.553869558207,243.022504223638,628.085234892776,37
2022-11-16,2,431,428.142857142857,435.614085233392,243.069113155203,628.15905731158,37
2022-11-17,2,471,434.285714285714,435.672742692848,243.114505162941,628.230980222756,37
2022-11-18,2,419,432.0,435.729824987314,243.158666985814,628.300982988813,37
2022-11-19,2,375,428.428571428571,435.785315645096,243.201585736331,628.369045553862,37
2022-11-20,2,438,434.857142857143,435.839198677668,243.243248905008,628.435148450327,37
2022-11-21,2,477,435.142857142857,435.891458585098,243.283644364706,628.499272805491,37
2022-11-22,2,440,435.857142857143,435.942080361331,243.32276037484,628.561400347823,37
2022-11-23,2,408,432.571428571429,435.991049499297,243.360585585462,628.621513413132,37
2022-11-24,2,456,430.428571428571,436.038351995863,243.397109041218,628.679594950507,37
2022-11-25,2,401,427.857142857143,436.083974356614,243.432320185167,628.73562852806,37
2022-11-26,2,430,435.714285714286,436.127903600469,243.466208862471,628.789598338466,37
2022-11-27,2,370,426.0,436.170127264123,243.498765323949,628.841489204298,37
2022-11-28,2,445,421.428571428571,436.210633406319,243.529980229494,628.891286583144,37
2022-11-29,2,390,414.285714285714,436.249410611943,243.559844651354,628.938976572531,37
2022-11-30,2,410,414.571428571429,436.28644799594,243.588350077266,628.984545914613,37
2022-12-01,2,421,409.571428571429,436.32173520706,243.615488413456,629.027982000663,37
2022-12-02,2,411,411.0,436.355262431415,243.641251987495,629.069272875336,37
2022-12-03,2,431,411.142857142857,436.38702039586,243.665633551004,629.108407240716,37
2022-12-04,2,410,416.857142857143,436.417000371184,243.688626282221,629.145374460147,37
2022-12-05,2,473,420.857142857143,436.445194175123,243.710223788417,629.180164561829,37
2022-12-06,2,390,420.857142857143,436.471594175185,243.730420108165,629.212768242205,37
2022-12-07,2,482,431.142857142857,436.496193291284,243.74920971346,629.243176869107,37
2022-12-08,2,414,430.142857142857,436.518984998186,243.766587511687,629.271382484686,37
2022-12-09,2,468,438.285714285714,436.539963327772,243.782548847435,629.297377808108,37
2022-12-10,2,388,432.142857142857,436.559122871096,243.797089504171,629.321156238021,37
2022-12-11,2,405,431.428571428571,436.576458780266,243.810205705742,629.342711854791,37
2022-12-12,2,462,429.857142857143,436.591966770123,243.821894117741,629.362039422504,37
2022-12-13,2,447,438.0,436.605643119725,243.832151848706,629.379134390744,37
2022-12-14,2,441,432.142857142857,436.617484673646,243.840976451171,629.393992896121,37
2022-12-15,2,490,443.0,436.627488843069,243.848365922555,629.406611763583,37
2022-12-16,2,442,439.285714285714,436.63565360669,243.854318705902,629.416988507478,37
2022-12-17,2,371,436.857142857143,436.641977511426,243.85883369046,629.425121332392,37
2022-12-18,2,399,436.0,436.646459672922,243.861910212103,629.431009133742,37
2022-12-19,2,493,440.428571428571,436.649099775867,243.863548053595,629.43465149814,37
2022-12-20,2,460,442.285714285714,436.649898074109,243.863747444702,629.436048703516,37
2022-12-21,2,413,438.285714285714,436.648855390576,243.862509062142,629.435201719011,37
2022-12-22,2,461,434.142857142857,436.645973117,243.859834029375,629.432112204625,37
2022-12-23,2,447,434.857142857143,436.64125321344,243.855723916243,629.426782510636,37
2022-12-24,2,393,438.0,436.634698207616,243.850180738448,629.419215676783,37
2022-12-25,2,414,440.142857142857,436.626311194043,243.843206956874,629.409415431212,37
2022-12-26,2,420,429.714285714286,436.616095832968,243.834805476753,629.397386189184,37
2022-12-27,2,452,428.571428571429,436.604056349114,243.82497964667,629.383133051557,37
2022-12-28,2,400,426.714285714286,436.590197530226,243.813733257425,629.366661803028,37
2022-12-29,2,422,421.142857142857,436.574524725434,243.801070540722,629.347978910146,37
2022-12-30,2,386,412.428571428571,436.557043843404,243.786996167718,629.32709151909,37
2022-12-31,2,353,406.714285714286,436.537761350317,243.771515247411,629.304007453223,37
2023-01-01,2,391,402.571428571429,414.207500465373,231.206822505024,597.208178425722,35
2023-01-02,2,449,407.0,414.185804889486,231.189483648079,597.182126130893,35
2023-01-03,2,398,399.571428571429,414.162421337253,231.170827278585,597.154015395921,35
2023-01-04,2,441,405.571428571429,414.137358037577,231.15085988688,597.123856188273,35
2023-01-05,2,438,407.857142857143,414.110623736041,231.129588368923,597.091659103158,35
2023-01-06,2,419,412.714285714286,414.082227691915,231.107020023908,597.057435359921,35
2023-01-07,2,381,416.714285714286,414.052179674977,231.08316255174,597.021196798215,35
2023-01-08,2,360,412.285714285714,414.020489962172,231.058024050367,596.982955873978,35
2023-01-09,2,424,408.714285714286,413.987169334089,231.031613012979,596.942725655199,35
2023-01-10,2,379,406.0,413.952229071275,231.003938325073,596.900519817478,35
2023-01-11,2,367,395.428571428571,413.915680950382,230.975009261376,596.856352639388,35
2023-01-12,2,391,388.714285714286,413.877537240143,230.944835482647,596.810238997639,35
2023-01-13,2,381,383.285714285714,413.837810697187,230.913427032333,596.762194362041,35
2023-01-14,2,330,376.0,413.796514561689,230.88079433311,596.712234790269,35
2023-01-15,2,329,371.571428571429,413.753662552865,230.846948183283,596.660376922447,35
2023-01-16,2,472,378.428571428571,413.709268864299,230.811899753068,596.606637975529,35
2023-01-17,2,409,382.714285714286,413.663348159124,230.775660580747,596.551035737501,35
2023-01-18,2,409,388.714285714286,413.615915565044,230.738242568697,596.493588561391,35
2023-01-19,2,405,390.714285714286,413.566986669203,230.699657979303,596.434315359103,35
2023-01-20,2,412,395.142857142857,413.516577512906,230.659919430747,596.373235595066,35
2023-01-21,2,376,401.714285714286,413.464704586196,230.619039892682,596.31036927971,35
2023-01-22,2,326,401.285714285714,413.411384822279,230.577032681793,596.245736962766,35
2023-01-23,2,427,394.857142857143,413.356635591815,230.533911457238,596.179359726392,35
2023-01-24,2,390,392.142857142857,413.300474697065,230.489690215989,596.11125917814,35
2023-01-25,2,393,389.857142857143,413.242920365897,230.44438328805,596.041457443744,35
2023-01-26,2,442,395.142857142857,413.18399124567,230.398005331582,595.969977159757,35
2023-01-27,2,430,397.714285714286,413.123706396971,230.350571327911,595.89684146603,35
2023-01-28,2,356,394.857142857143,413.062085287235,230.302096576447,595.822073998023,35
2023-01-29,2,371,401.285714285714,412.999147784234,230.252596689489,595.745698878978,35
2023-01-30,2,400,397.428571428571,412.934914149439,230.202087586945,595.667740711933,35
2023-01-31,2,442,404.857142857143,412.869405031272,230.150585490945,595.588224571599,35
2023-02-01,2,407,406.857142857143,412.802641458228,230.098106920374,595.507175996082,35
2023-02-02,2,439,406.428571428571,412.734644831894,230.044668685303,595.424620978484,35
2023-02-03,2,427,406.0,412.665436919845,229.990287881338,595.340585958352,35
2023-02-04,2,405,413.0,412.595039848443,229.934981883882,595.255097813004,35
2023-02-05,2,391,415.857142857143,412.523476095523,229.878768342317,595.168183848728,35
2023-02-06,2,435,420.857142857143,412.450768482975,229.8216651741,595.079871791849,35
2023-02-07,2,415,417.0,412.376940169235,229.763690558784,594.990189779685,35
2023-02-08,2,377,412.714285714286,412.302014641673,229.704862931967,594.89916635138,35
2023-02-09,2,428,411.142857142857,412.226015708892,229.645200979164,594.80683043862,35
2023-02-10,2,395,406.571428571429,412.14896749293,229.584723629609,594.713211356251,35
2023-02-11,2,380,403.0,412.070894421386,229.523450049992,594.618338792779,35
2023-02-12,2,361,398.714285714286,411.991821219454,229.461399638131,594.522242800776,35
2023-02-13,2,433,398.428571428571,411.911772901882,229.398592016581,594.424953787182,35
2023-02-14,2,407,397.285714285714,411.83077476485,229.335047026182,594.326502503519,35
2023-02-15,2,416,402.857142857143,411.748852377779,229.270784719553,594.226920036006,35
2023-02-16,2,417,401.285714285714,411.666031575064,229.205825354533,594.126237795595,35
2023-02-17,2,439,407.571428571429,411.582338447744,229.140189387566,594.024487507921,35
2023-02-18,2,345,402.571428571429,411.497799335106,229.07389746704,593.921701203172,35
2023-02-19,2,326,397.571428571429,411.412440816233,229.006970426583,593.817911205883,35
2023-02-20,2,502,407.428571428571,411.326289701486,228.939429278308,593.713150124665,35
2023-02-21,2,464,415.571428571429,411.239373023941,228.871295206027,593.607450841855,35
2023-02-22,2,432,417.857142857143,411.151718030767,228.802589558419,593.500846503115,35
2023-02-23,2,450,422.571428571429,411.063352174566,228.733333842167,593.393370506965,35
2023-02-24,2,401,417.142857142857,410.974303104659,228.663549715062,593.285056494256,35
2023-02-25,2,348,417.571428571429,410.884598658338,228.593258979075,593.175938337601,35
2023-02-26,2,367,423.428571428571,410.794266852077,228.522483573404,593.066050130749,35
2023-02-27,2,420,411.714285714286,410.703335872711,228.451245567498,592.955426177923,35
2023-02-28,2,440,408.285714285714,410.611834068578,228.379567154053,592.844100983103,35
2023-03-01,2,408,404.857142857143,410.519789940644,228.307470641994,592.732109239293,35
2023-03-02,2,426,401.428571428571,410.427232133589,228.23497844944,592.619485817738,35
2023-03-03,2,416,403.571428571429,410.334189426884,228.16211309665,592.506265757117,35
2023-03-04,2,401,411.142857142857,410.240690725841,228.088897198966,592.392484252717,35
2023-03-05,2,347,408.285714285714,410.146765052655,228.015353459737,592.278176645572,35
2023-03-06,2,387,403.571428571429,410.052441537422,227.941504663244,592.163378411599,35
2023-03-07,2,407,398.857142857143,409.957749409163,227.867373667616,592.04812515071,35
2023-03-08,2,404,398.285714285714,409.862717986832,227.792983397751,591.932452575913,35
2023-03-09,2,402,394.857142857143,409.767376670319,227.718356838227,591.816396502412,35
2023-03-10,2,426,396.285714285714,409.671754931466,227.643517026228,591.699992836703,35
2023-03-11,2,412,397.857142857143,409.575882305066,227.568487044471,591.583277565661,35
2023-03-12,2,385,403.285714285714,409.47978837989,227.493290014137,591.466286745643,35
2023-03-13,2,491,418.142857142857,409.383502789702,227.417949087818,591.349056491587,35
2023-03-14,2,376,413.714285714286,409.287055204304,227.342487442474,591.231622966133,35
2023-03-15,2,437,418.428571428571,409.19047532058,227.26692827241,591.114022368749,35
2023-03-16,2,401,418.285714285714,409.093792853568,227.191294782259,590.996290924877,35
2023-03-17,2,457,422.714285714286,408.997037527549,227.115610179998,590.8784648751,35
2023-03-18,2,380,418.142857142857,408.900239067156,227.039897669976,590.760580464335,35
2023-03-19,2,415,422.428571428571,408.803427188511,226.964180445971,590.642673931051,35
2023-03-20,2,461,418.142857142857,408.706631590393,226.888481684269,590.524781496518,35
2023-03-21,2,435,426.571428571429,408.609881945432,226.812824536776,590.406939354087,35
2023-03-22,2,415,423.428571428571,408.513207891336,226.737232124156,590.289183658517,35
2023-03-23,2,419,426.0,408.416639022163,226.661727529002,590.171550515325,35
2023-03-24,2,403,418.285714285714,408.320204879618,226.58633378904,590.054075970196,35
2023-03-25,2,366,416.285714285714,408.223934944402,226.511073890374,589.93679599843,35
2023-03-26,2,363,408.857142857143,408.1278586276,226.435970760763,589.819746494437,35
2023-03-27,2,400,400.142857142857,408.032005262115,226.361047262943,589.702963261288,35
2023-03-28,2,409,396.428571428571,407.93640409415,226.286326187981,589.58648200032,35
2023-03-29,2,436,399.428571428571,407.841084274741,226.211830248687,589.470338300795,35
2023-03-30,2,431,401.142857142857,407.746074851343,226.13758207306,589.354567629625,35
2023-03-31,2,427,404.571428571429,407.651404759467,226.063604197781,589.239205321153,35
2023-04-01,2,397,383.857142857143,362.539426932451,200.432579993305,524.646273871598,31
2023-04-02,2,349,385.428571428571,362.455894330329,200.367383132146,524.544405528513,31
2023-04-03,2,391,388.571428571429,362.372740125143,200.302485993023,524.442994257264,31
2023-04-04,2,361,386.428571428571,362.289989584641,200.23790822028,524.342070949003,31
2023-04-05,2,375,381.428571428571,362.207667840612,200.173669348889,524.241666332336,31
2023-04-06,2,328,370.142857142857,362.125799881782,200.109788798949,524.141810964615,31
2023-04-07,2,360,365.857142857143,362.044410546768,200.046285870239,524.042535223297,31
2023-04-08,2,339,357.571428571429,361.963524517104,199.983179736821,523.943869297386,31
2023-04-09,2,341,356.428571428571,361.88316631032,199.920489441699,523.845843178941,31
2023-04-10,2,308,344.571428571429,361.803360273097,199.858233891529,523.748486654664,31
2023-04-11,2,360,344.428571428571,361.724130574485,199.796431851393,523.651829297576,31
2023-04-12,2,341,339.571428571429,361.645501199189,199.735101939617,523.555900458762,31
2023-04-13,2,378,346.714285714286,361.567495940934,199.674262622663,523.460729259205,31
2023-04-14,2,410,353.857142857143,361.490138395887,199.613932210066,523.366344581709,31
2023-04-15,2,358,356.571428571429,361.41345195617,199.554128849438,523.272775062901,31
2023-04-16,2,361,359.428571428571,361.337459803433,199.494870521537,523.180049085329,31
2023-04-17,2,447,379.285714285714,361.262184902514,199.436175035387,523.088194769642,31
2023-04-18,2,385,382.857142857143,361.18764999517,199.37806002347,522.99723996687,31
2023-04-19,2,362,385.857142857143,361.113877593887,199.320542936981,522.907212250794,31
2023-04-20,2,374,385.285714285714,361.040889975773,199.263641041141,522.818138910405,31
